"SpeciesCode","LifeStage","Count","EventID","LocationID","SnorkelSurveysID","BasinWideUnitSnorkel","StartDate","FieldSeason","Latitude","Longitude","StreamNumber","Watershed","StreamName","HabitatDescriptionSnorkel","Pass","Visibility","TimeElapsed_s","RiverReach"
"SH","1+",4,14420,55,4956,632,"2020-08-11",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".7",NA,"Dipsea"
"CO","YoY",0,14421,60,4957,678,"2020-08-11",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"SH","YoY",11,14421,60,4957,678,"2020-08-11",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"SH","1+",1,14421,60,4957,678,"2020-08-11",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"CO","YoY",0,14422,63,4958,708,"2020-08-11",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"SH","YoY",1,14422,63,4958,708,"2020-08-11",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"SH","1+",1,14422,63,4958,708,"2020-08-11",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"CO","YoY",0,14423,65,4959,735,"2020-08-11",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"Dipsea"
"SH","YoY",1,14423,65,4959,735,"2020-08-11",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"Dipsea"
"SH","1+",4,14423,65,4959,735,"2020-08-11",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"Dipsea"
"CO","YoY",0,14424,70,4960,779,"2020-08-11",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".9",NA,"Foot4"
"SH","YoY",1,14424,70,4960,779,"2020-08-11",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".9",NA,"Foot4"
"SH","1+",5,14424,70,4960,779,"2020-08-11",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".9",NA,"Foot4"
"CO","YoY",0,14425,60,4961,682,"2020-08-11",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",NA,"Dipsea"
"SH","1+",3,14425,60,4961,682,"2020-08-11",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",NA,"Dipsea"
"SH","YoY",17,14425,60,4961,682,"2020-08-11",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",NA,"Dipsea"
"CO","YoY",0,14426,48,4962,567,"2020-08-05",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",120,"Dipsea"
"SH","YoY",1,14426,48,4962,567,"2020-08-05",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",120,"Dipsea"
"SH","1+",0,14426,48,4962,567,"2020-08-05",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",120,"Dipsea"
"CO","YoY",0,14427,31,4963,384,"2020-08-12",2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".9",300,"KentCreekTrail"
"SH","YoY",13,14427,31,4963,384,"2020-08-12",2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".9",300,"KentCreekTrail"
"SH","1+",5,14427,31,4963,384,"2020-08-12",2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".9",300,"KentCreekTrail"
"CO","YoY",0,14428,31,4964,387,"2020-08-12",2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".9",360,"KentCreekTrail"
"SH","YoY",31,14428,31,4964,387,"2020-08-12",2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".9",360,"KentCreekTrail"
"SH","1+",3,14428,31,4964,387,"2020-08-12",2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".9",360,"KentCreekTrail"
"CO","YoY",0,14429,22,4965,296,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",60,"PacificWay"
"SH","YoY",5,14429,22,4965,296,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",60,"PacificWay"
"SH","1+",0,14429,22,4965,296,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",60,"PacificWay"
"CO","YoY",0,14430,22,4966,299,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",60,"PacificWay"
"SH","YoY",7,14430,22,4966,299,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",60,"PacificWay"
"SH","1+",0,14430,22,4966,299,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",60,"PacificWay"
"CO","YoY",0,14431,22,4967,301,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",300,"PacificWay"
"SH","YoY",15,14431,22,4967,301,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",300,"PacificWay"
"SH","1+",12,14431,22,4967,301,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",300,"PacificWay"
"CO","YoY",0,14432,22,4968,302,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",60,"PacificWay"
"SH","YoY",6,14432,22,4968,302,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",60,"PacificWay"
"SH","1+",0,14432,22,4968,302,"2020-08-12",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",60,"PacificWay"
"SH","1+",12,14433,10,4969,183,"2020-08-12",2020,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",660,"PacificWay"
"SH","YoY",46,14433,10,4969,183,"2020-08-12",2020,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",660,"PacificWay"
"CO","YoY",0,14433,10,4969,183,"2020-08-12",2020,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",660,"PacificWay"
"SH","YoY",7,14434,74,4970,78,"2020-08-12",2020,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",240,NA
"SH","1+",2,14434,74,4970,78,"2020-08-12",2020,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",240,NA
"CO","YoY",0,14434,74,4970,78,"2020-08-12",2020,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",240,NA
"CO","YoY",0,14435,74,4971,84,"2020-08-12",2020,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",600,NA
"SH","YoY",24,14435,74,4971,84,"2020-08-12",2020,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",600,NA
"SH","1+",10,14435,74,4971,84,"2020-08-12",2020,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".9",600,NA
"CO","YoY",0,16416,413,5912,18,"2022-07-20",2022,37.86135,-122.57436,"0.5","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"SH","YoY",6,16416,413,5912,18,"2022-07-20",2022,37.86135,-122.57436,"0.5","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"SH","1+",0,16416,413,5912,18,"2022-07-20",2022,37.86135,-122.57436,"0.5","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"CO","YoY",16,16417,414,5913,32,"2022-07-20",2022,37.862189,-122.573932,"0.6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","YoY",14,16417,414,5913,32,"2022-07-20",2022,37.862189,-122.573932,"0.6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","1+",1,16417,414,5913,32,"2022-07-20",2022,37.862189,-122.573932,"0.6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","1+",1,16418,42,5914,540,"2022-08-03",2022,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",0,16418,42,5914,540,"2022-08-03",2022,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",60,16418,42,5914,540,"2022-08-03",2022,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",2,16418,42,5914,540,"2022-08-03",2022,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16420,43,5915,550,"2022-08-03",2022,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16420,43,5915,550,"2022-08-03",2022,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",27,16420,43,5915,550,"2022-08-03",2022,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",1,16420,43,5915,550,"2022-08-03",2022,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",79,16421,12,5916,53,"2022-07-20",2022,37.86504,-122.57661,"2","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","YoY",100,16421,12,5916,53,"2022-07-20",2022,37.86504,-122.57661,"2","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","1+",0,16421,12,5916,53,"2022-07-20",2022,37.86504,-122.57661,"2","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"CH","YoY",2,16421,12,5916,53,"2022-07-20",2022,37.86504,-122.57661,"2","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","YoY",1,16422,44,5917,564,"2022-08-03",2022,37.890641,-122.568603,"49","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",56,16422,44,5917,564,"2022-08-03",2022,37.890641,-122.568603,"49","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16422,44,5917,564,"2022-08-03",2022,37.890641,-122.568603,"49","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",4,16422,44,5917,564,"2022-08-03",2022,37.890641,-122.568603,"49","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16423,12,5918,56,"2022-07-20",2022,37.86504,-122.57661,"2","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"SH","YoY",25,16423,12,5918,56,"2022-07-20",2022,37.86504,-122.57661,"2","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"CO","YoY",0,16423,12,5918,56,"2022-07-20",2022,37.86504,-122.57661,"2","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"SH","YoY",100,16424,23,5919,63,"2022-07-20",2022,37.86553,-122.57749,"3","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","1+",3,16424,23,5919,63,"2022-07-20",2022,37.86553,-122.57749,"3","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"CO","YoY",38,16424,23,5919,63,"2022-07-20",2022,37.86553,-122.57749,"3","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","YoY",0,16425,46,5920,576,"2022-08-03",2022,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16425,46,5920,576,"2022-08-03",2022,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",173,16425,46,5920,576,"2022-08-03",2022,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CH","YoY",1,16425,46,5920,576,"2022-08-03",2022,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16426,45,5921,73,"2022-07-20",2022,37.866513,-122.579249,"5","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.8",0,NA
"SH","1+",1,16426,45,5921,73,"2022-07-20",2022,37.866513,-122.579249,"5","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.8",0,NA
"CO","YoY",20,16426,45,5921,73,"2022-07-20",2022,37.866513,-122.579249,"5","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.8",0,NA
"SH","1+",1,16427,56,5922,83,"2022-07-20",2022,37.8671,-122.579695,"6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16427,56,5922,83,"2022-07-20",2022,37.8671,-122.579695,"6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",22,16427,56,5922,83,"2022-07-20",2022,37.8671,-122.579695,"6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",27,16428,67,5923,96,"2022-07-20",2022,37.86783,-122.57979,"7","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Foot4"
"SH","YoY",1,16428,67,5923,96,"2022-07-20",2022,37.86783,-122.57979,"7","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Foot4"
"SH","1+",1,16428,67,5923,96,"2022-07-20",2022,37.86783,-122.57979,"7","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Foot4"
"CO","YoY",23,16429,74,5924,104,"2022-07-20",2022,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,NA
"SH","YoY",1,16429,74,5924,104,"2022-07-20",2022,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,NA
"SH","1+",0,16429,74,5924,104,"2022-07-20",2022,37.86857,-122.58031,"8","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,NA
"CO","YoY",9,16430,47,5925,587,"2022-08-03",2022,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16430,47,5925,587,"2022-08-03",2022,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16430,47,5925,587,"2022-08-03",2022,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CH","YoY",3,16430,47,5925,587,"2022-08-03",2022,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",0,16432,75,5926,121,"2022-07-20",2022,37.86919,-122.58114,"9","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,NA
"SH","1+",0,16432,75,5926,121,"2022-07-20",2022,37.86919,-122.58114,"9","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,NA
"SH","YoY",8,16432,75,5926,121,"2022-07-20",2022,37.86919,-122.58114,"9","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,NA
"CO","YoY",4,16433,47,5927,590,"2022-08-03",2022,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"SH","YoY",1,16433,47,5927,590,"2022-08-03",2022,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"SH","1+",0,16433,47,5927,590,"2022-08-03",2022,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"CH","YoY",2,16433,47,5927,590,"2022-08-03",2022,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"SH","1+",0,16434,2,5928,127,"2022-07-20",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.7",0,"PacificWay"
"CO","YoY",4,16434,2,5928,127,"2022-07-20",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.7",0,"PacificWay"
"SH","YoY",1,16434,2,5928,127,"2022-07-20",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.7",0,"PacificWay"
"SH","1+",0,16435,48,5929,598,"2022-08-03",2022,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16435,48,5929,598,"2022-08-03",2022,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",26,16435,48,5929,598,"2022-08-03",2022,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16436,2,5930,141,"2022-07-20",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16436,2,5930,141,"2022-07-20",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",0,16436,2,5930,141,"2022-07-20",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",2,16436,2,5930,141,"2022-07-20",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16437,3,5931,147,"2022-07-20",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"SH","1+",0,16437,3,5931,147,"2022-07-20",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"CO","YoY",0,16437,3,5931,147,"2022-07-20",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"CO","YoY",20,16438,49,5932,615,"2022-08-02",2022,37.89236,-122.572321,"53","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16438,49,5932,615,"2022-08-02",2022,37.89236,-122.572321,"53","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16438,49,5932,615,"2022-08-02",2022,37.89236,-122.572321,"53","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CH","YoY",2,16438,49,5932,615,"2022-08-02",2022,37.89236,-122.572321,"53","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16439,3,5933,148,"2022-07-20",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",10,16439,3,5933,148,"2022-07-20",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16439,3,5933,148,"2022-07-20",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",16,16440,50,5934,626,"2022-08-03",2022,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16440,50,5934,626,"2022-08-03",2022,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",0,16440,50,5934,626,"2022-08-03",2022,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CH","YoY",2,16440,50,5934,626,"2022-08-03",2022,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16441,4,5935,156,"2022-07-20",2022,37.870986,-122.582781,"12","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"CO","YoY",4,16441,4,5935,156,"2022-07-20",2022,37.870986,-122.582781,"12","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"SH","YoY",1,16441,4,5935,156,"2022-07-20",2022,37.870986,-122.582781,"12","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"CH","YoY",4,16441,4,5935,156,"2022-07-20",2022,37.870986,-122.582781,"12","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"CO","YoY",10,16442,5,5936,166,"2022-07-20",2022,37.87193,-122.582798,"13","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16442,5,5936,166,"2022-07-20",2022,37.87193,-122.582798,"13","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16442,5,5936,166,"2022-07-20",2022,37.87193,-122.582798,"13","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",18,16443,1,5937,49,"2022-07-20",2022,37.86434,-122.57582,"1","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","YoY",20,16443,1,5937,49,"2022-07-20",2022,37.86434,-122.57582,"1","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"SH","1+",5,16443,1,5937,49,"2022-07-20",2022,37.86434,-122.57582,"1","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.8",0,"PacificWay"
"CO","YoY",5,16444,2,5938,127,"2022-07-25",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",0,16444,2,5938,127,"2022-07-25",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","YoY",18,16444,2,5938,127,"2022-07-25",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CO","YoY",0,16445,2,5939,141,"2022-07-25",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",26,16445,2,5939,141,"2022-07-25",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16445,2,5939,141,"2022-07-25",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",2,16445,2,5939,141,"2022-07-25",2022,37.86978,-122.58167,"10","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",13,16446,3,5940,148,"2022-07-25",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16446,3,5940,148,"2022-07-25",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",3,16446,3,5940,148,"2022-07-25",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",1,16446,3,5940,148,"2022-07-25",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",3,16447,4,5941,156,"2022-07-25",2022,37.870986,-122.582781,"12","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16447,4,5941,156,"2022-07-25",2022,37.870986,-122.582781,"12","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",2,16447,4,5941,156,"2022-07-25",2022,37.870986,-122.582781,"12","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",1,16447,4,5941,156,"2022-07-25",2022,37.870986,-122.582781,"12","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",0,16448,3,5942,147,"2022-07-25",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
